Radius1,Radius2,Radius3,Volume
0.0,0.040000000000000001,0.089999999999999997,0.28475351722307329
0.0,0.040000000000000001,0.10000000000000001,0.33027936221344145
0.0,0.050000000000000003,0.0,0.069284246943174463
0.0,0.050000000000000003,0.01,0.076449957251236877
0.0,0.050000000000000003,0.02,0.082275462002256106
0.0,0.050000000000000003,0.029999999999999999,0.099437373754577355
0.0,0.050000000000000003,0.040000000000000001,0.12123440741204401
0.0,0.050000000000000003,0.050000000000000003,0.14967921234865389
0.0,0.050000000000000003,0.059999999999999998,0.18332180368583681
0.0,0.050000000000000003,0.070000000000000007,0.21984579952414496
0.0,0.050000000000000003,0.080000000000000002,0.260257819400457
0.0,0.050000000000000003,0.089999999999999997,0.3040749340244171
0.0,0.050000000000000003,0.10000000000000001,0.34881169418515406
0.0,0.059999999999999998,0.0,0.098381143927929224
0.0,0.059999999999999998,0.01,0.10539953744959422
0.0,0.059999999999999998,0.02,0.11111999587886157
0.0,0.059999999999999998,0.029999999999999999,0.12774439953532549
0.0,0.059999999999999998,0.040000000000000001,0.14906542282083879
0.0,0.059999999999999998,0.050000000000000003,0.17677287856085896
0.0,0.059999999999999998,0.059999999999999998,0.20915036993751823
0.0,0.059999999999999998,0.070000000000000007,0.24500070029271734
0.0,0.059999999999999998,0.080000000000000002,0.2842038924919848
0.0,0.059999999999999998,0.089999999999999997,0.32686002331917524
0.0,0.059999999999999998,0.10000000000000001,0.37090321616233335
0.0,0.070000000000000007,0.0,0.13003890671130514
0.0,0.070000000000000007,0.01,0.13690459441591971
0.0,0.070000000000000007,0.02,0.14245671198206636
0.0,0.070000000000000007,0.029999999999999999,0.15883429393644902
0.0,0.070000000000000007,0.040000000000000001,0.17933962909594869
0.0,0.070000000000000007,0.050000000000000003,0.20632287000802274
0.0,0.070000000000000007,0.059999999999999998,0.23802853152247319
0.0,0.070000000000000007,0.070000000000000007,0.27225490642631189
0.0,0.070000000000000007,0.080000000000000002,0.31061376811623509
0.0,0.070000000000000007,0.089999999999999997,0.35227169759594429
0.0,0.070000000000000007,0.10000000000000001,0.3947121750895326
0.0,0.080000000000000002,0.0,0.16574571561970725
0.0,0.080000000000000002,0.01,0.17242575287957754
0.0,0.080000000000000002,0.02,0.17787003899931261
0.0,0.080000000000000002,0.029999999999999999,0.19373443964074585
0.0,0.080000000000000002,0.040000000000000001,0.21390312636337694
0.0,0.080000000000000002,0.050000000000000003,0.23997740540178278
0.0,0.080000000000000002,0.059999999999999998,0.27052248808545692
0.0,0.080000000000000002,0.070000000000000007,0.30392246896974395
0.0,0.080000000000000002,0.080000000000000002,0.34074770761671958
0.0,0.080000000000000002,0.089999999999999997,0.38115276454285318
0.0,0.080000000000000002,0.10000000000000001,0.42236368633064864
0.0,0.089999999999999997,0.0,0.20392845728430328
0.0,0.089999999999999997,0.01,0.21050568650893611
0.0,0.089999999999999997,0.02,0.21582844903825818
0.0,0.089999999999999997,0.029999999999999999,0.23126915449137944
0.0,0.089999999999999997,0.040000000000000001,0.25082825088101013
0.0,0.089999999999999997,0.050000000000000003,0.27624064941897103
0.0,0.089999999999999997,0.059999999999999998,0.30565957073643557
0.0,0.089999999999999997,0.070000000000000007,0.33805593495684499
0.0,0.089999999999999997,0.080000000000000002,0.37364474497699113
0.0,0.089999999999999997,0.089999999999999997,0.41227142848454873
0.0,0.089999999999999997,0.10000000000000001,0.45239331194323179
0.0,0.10000000000000001,0.0,0.24407432057527254
0.0,0.10000000000000001,0.01,0.25050773599782206
0.0,0.10000000000000001,0.02,0.25564267503222765
0.0,0.10000000000000001,0.029999999999999999,0.27075738251300807
0.0,0.10000000000000001,0.040000000000000001,0.28968928512441766
0.0,0.10000000000000001,0.050000000000000003,0.31429095557881948
0.0,0.10000000000000001,0.059999999999999998,0.34304113995955987
0.0,0.10000000000000001,0.070000000000000007,0.37387983752706294
0.0,0.10000000000000001,0.080000000000000002,0.40835050502338516
0.0,0.10000000000000001,0.089999999999999997,0.44583609833703131
0.0,0.10000000000000001,0.10000000000000001,0.48402741994547727
0.01,0.0,0.0,0.0040602747256816398
0.01,0.0,0.01,0.011733544454570454
0.01,0.0,0.02,0.86346620161856036
0.01,0.0,0.029999999999999999,0.036646969774391469
0.01,0.0,0.040000000000000001,0.82748788381050875
0.01,0.0,0.050000000000000003,0.80017375674577595
0.01,0.0,0.059999999999999998,0.76751739874595459
0.01,0.0,0.070000000000000007,0.73214942921935666
0.01,0.0,0.080000000000000002,0.20691619372816614
0.01,0.0,0.089999999999999997,0.64684290582112469
0.01,0.0,0.10000000000000001,0.29911747651741621
0.01,0.01,0.0,0.01000732416118221
0.01,0.01,0.01,0.017595637679330034
0.01,0.01,0.02,0.97058675068412226
0.01,0.01,0.029999999999999999,0.04232908121165746
0.01,0.01,0.040000000000000001,0.92870781786784706
0.01,0.01,0.050000000000000003,0.89836048369889465
0.01,0.01,0.059999999999999998,0.86291708038179815
0.01,0.01,0.070000000000000007,0.8245934784734037
0.01,0.01,0.080000000000000002,0.21184450551790887
0.01,0.01,0.089999999999999997,0.73712549796815507
0.01,0.01,0.10000000000000001,0.30378659200089037
0.01,0.02,0.0,0.015057392702240574
0.01,0.02,0.01,0.022639397603183908
0.01,0.02,0.02,0.97118820695857344
0.01,0.02,0.029999999999999999,0.047131170323346107
0.01,0.02,0.040000000000000001,0.82447552161133253
0.01,0.02,0.050000000000000003,0.79719048557396377
0.01,0.02,0.059999999999999998,0.76462984181591243
0.01,0.02,0.070000000000000007,0.72921108646488297
0.01,0.02,0.080000000000000002,0.2159460123958572
0.01,0.02,0.089999999999999997,0.64405170041969495
0.01,0.02,0.10000000000000001,0.30760083707971231
0.01,0.029999999999999999,0.0,0.029886643167519666
0.01,0.029999999999999999,0.01,0.037294974728503981
0.01,0.029999999999999999,0.02,-0.044415605251962698
0.01,0.029999999999999999,0.029999999999999999,0.061246469808880454
0.01,0.029999999999999999,0.040000000000000001,0.91014713690892712
0.01,0.029999999999999999,0.050000000000000003,0.88045798415160503
0.01,0.029999999999999999,0.059999999999999998,0.84574285126153459
0.01,0.029999999999999999,0.070000000000000007,0.80777137313484193
0.01,0.029999999999999999,0.080000000000000002,0.22806072244197165
0.01,0.029999999999999999,0.089999999999999997,0.7214173088317869
0.01,0.029999999999999999,0.10000000000000001,0.31899662050777605
0.01,0.040000000000000001,0.0,0.048438637309607867
0.01,0.040000000000000001,0.01,0.055740918441430476
0.01,0.040000000000000001,0.02,-0.064434279556019422
0.01,0.040000000000000001,0.029999999999999999,0.079258509016760501
0.01,0.040000000000000001,0.040000000000000001,0.80570296002740072
0.01,0.040000000000000001,0.050000000000000003,0.77900958500764261
0.01,0.040000000000000001,0.059999999999999998,0.74715638948531726
0.01,0.040000000000000001,0.070000000000000007,0.71249565071817633
0.01,0.040000000000000001,0.080000000000000002,0.24321841451149492
0.01,0.040000000000000001,0.089999999999999997,0.62858774069179035
0.01,0.040000000000000001,0.10000000000000001,0.33291006514275928
0.01,0.050000000000000003,0.0,0.072919589980901867
0.01,0.050000000000000003,0.01,0.080069942613600467
0.01,0.050000000000000003,0.02,-0.091365938071406083
0.01,0.050000000000000003,0.029999999999999999,0.10296894279281983
0.01,0.050000000000000003,0.040000000000000001,0.86577627054411099
0.01,0.050000000000000003,0.050000000000000003,0.83745953090276204
0.01,0.050000000000000003,0.059999999999999998,0.18657512594997935
0.01,0.050000000000000003,0.070000000000000007,0.76754634597675031
0.01,0.050000000000000003,0.080000000000000002,0.26320506473490124
0.01,0.050000000000000003,0.089999999999999997,0.68367115047601779
0.01,0.050000000000000003,0.10000000000000001,0.35144239711447184
0.01,0.059999999999999998,0.0,0.85233145678246591
0.01,0.059999999999999998,0.01,0.84532666478735374
0.01,0.059999999999999998,0.02,0.83964531384179164
0.01,0.059999999999999998,0.029999999999999999,0.82305645046296239
0.01,0.059999999999999998,0.040000000000000001,0.80178954667716962
0.01,0.059999999999999998,0.050000000000000003,0.77414417605971497
0.01,0.059999999999999998,0.059999999999999998,0.21238492936554798
0.01,0.059999999999999998,0.070000000000000007,0.70610555328600333
0.01,0.059999999999999998,0.080000000000000002,0.2871420395845769
0.01,0.059999999999999998,0.089999999999999997,0.62460188147980189
0.01,0.059999999999999998,0.10000000000000001,0.37354867078569981
0.01,0.070000000000000007,0.0,0.13348948921906961
0.01,0.070000000000000007,0.01,0.14033958577006342
0.01,0.070000000000000007,0.02,-0.16147908182091344
0.01,0.070000000000000007,0.029999999999999999,0.16218752239802592
0.01,0.070000000000000007,0.040000000000000001,0.81417163158115813
0.01,0.070000000000000007,0.050000000000000003,0.78729699350961402
0.01,0.070000000000000007,0.059999999999999998,0.24118841348625877
0.01,0.070000000000000007,0.070000000000000007,0.7214907704438106
0.01,0.070000000000000007,0.080000000000000002,0.31354226530916768
0.01,0.070000000000000007,0.089999999999999997,0.64180681259792249
0.01,0.070000000000000007,0.10000000000000001,0.39734075397824259
0.01,0.080000000000000002,0.0,0.16906671691029598
0.01,0.080000000000000002,0.01,0.17573116301654565
0.01,0.080000000000000002,0.02,0.8188635612767805
0.01,0.080000000000000002,0.029999999999999999,0.1969583381894959
0.01,0.080000000000000002,0.040000000000000001,0.77832296051968175
0.01,0.080000000000000002,0.050000000000000003,0.75236035867672724
0.01,0.080000000000000002,0.059999999999999998,0.27356556131668808
0.01,0.080000000000000002,0.070000000000000007,0.68850744709974021
0.01,0.080000000000000002,0.080000000000000002,0.34362789151518031
0.01,0.080000000000000002,0.089999999999999997,0.61152845043953596
0.01,0.080000000000000002,0.10000000000000001,0.42498871731985782
0.01,0.089999999999999997,0.0,0.20715618091202628
0.01,0.089999999999999997,0.01,0.21371699452013623
0.01,0.089999999999999997,0.02,0.78099925336360332
0.01,0.089999999999999997,0.029999999999999999,0.23439891605864546
0.01,0.089999999999999997,0.040000000000000001,0.71196322888453512
0.01,0.089999999999999997,0.050000000000000003,0.68663583443270937
0.01,0.089999999999999997,0.059999999999999998,0.30861258456608193
0.01,0.089999999999999997,0.070000000000000007,0.62491397798821391
0.01,0.089999999999999997,0.080000000000000002,0.37647600054813113
0.01,0.089999999999999997,0.089999999999999997,0.55088954527289069
0.01,0.089999999999999997,0.10000000000000001,0.45501220524069702
0.01,0.10000000000000001,0.0,0.24724102711928145
0.01,0.10000000000000001,0.01,0.25365885138821048
0.01,0.10000000000000001,0.02,0.73527533595790973
0.01,0.10000000000000001,0.029999999999999999,0.27382698631517838
0.01,0.10000000000000001,0.040000000000000001,0.70139091796155884
0.01,0.10000000000000001,0.050000000000000003,0.67687425140350299
0.01,0.10000000000000001,0.059999999999999998,0.34593596649807562
0.01,0.10000000000000001,0.070000000000000007,0.61738167068680239
0.01,0.10000000000000001,0.080000000000000002,0.41111467306865696
0.01,0.10000000000000001,0.089999999999999997,0.54560609498400703
0.01,0.10000000000000001,0.10000000000000001,0.48660215907765969
0.02,0.0,0.0,0.0075001682396248527
0.02,0.0,0.01,0.015091315113217227
0.02,0.0,0.02,0.02130614491134809
0.02,0.0,0.029999999999999999,0.039766558347470442
0.02,0.0,0.040000000000000001,0.063130017149476261
0.02,0.0,0.050000000000000003,0.093425345988573313
0.02,0.0,0.059999999999999998,0.12884451621986084
0.02,0.0,0.070000000000000007,0.16717370922344013
0.02,0.0,0.080000000000000002,0.20931320921305843
0.02,0.0,0.089999999999999997,0.64499524964161814
0.02,0.0,0.10000000000000001,0.3012179616250561
0.02,0.01,0.0,0.013388261435236129
0.02,0.01,0.01,0.020948930309687853
0.02,0.01,0.02,0.027164049774632604
0.02,0.01,0.029999999999999999,0.045448323670113457
0.02,0.01,0.040000000000000001,0.06870354849336853
0.02,0.01,0.050000000000000003,0.098861848370831604
0.02,0.01,0.059999999999999998,0.13412455825149436
0.02,0.01,0.070000000000000007,0.17230235358215165
0.02,0.01,0.080000000000000002,0.21424146026919164
0.02,0.01,0.089999999999999997,0.73378029050292215
0.02,0.01,0.10000000000000001,0.30588707710853053
0.02,0.02,0.0,0.018324824997157041
0.02,0.02,0.01,0.025885783616924712
0.02,0.02,0.02,0.031969806631681696
0.02,0.02,0.029999999999999999,0.050233474543092793
0.02,0.02,0.040000000000000001,0.073344550108964235
0.02,0.02,0.050000000000000003,0.10334033453546053
0.02,0.02,0.059999999999999998,0.13850175228517894
0.02,0.02,0.070000000000000007,0.17651295890819474
0.02,0.02,0.080000000000000002,0.21834293678208638
0.02,0.02,0.089999999999999997,0.7287496817748752
0.02,0.02,0.10000000000000001,0.30970132218735197
0.02,0.029999999999999999,0.0,0.033100969456367174
0.02,0.029999999999999999,0.01,0.040485788372134623
0.02,0.029999999999999999,0.02,0.95345079452493253
0.02,0.029999999999999999,0.029999999999999999,0.064343566721831849
0.02,0.029999999999999999,0.040000000000000001,0.90609493905832261
0.02,0.029999999999999999,0.050000000000000003,0.87657244215083363
0.02,0.029999999999999999,0.059999999999999998,0.15135033158542582
0.02,0.029999999999999999,0.070000000000000007,0.80412202732256899
0.02,0.029999999999999999,0.080000000000000002,0.23045741387718813
0.02,0.029999999999999999,0.089999999999999997,0.71813495592813348
0.02,0.029999999999999999,0.10000000000000001,0.32109710561541616
0.02,0.040000000000000001,0.0,0.051560336830989296
0.02,0.040000000000000001,0.01,0.058836922004180593
0.02,0.040000000000000001,0.02,0.93524306672174851
0.02,0.040000000000000001,0.029999999999999999,0.082283965324707234
0.02,0.040000000000000001,0.040000000000000001,0.88946269900067287
0.02,0.040000000000000001,0.050000000000000003,0.86034028778412652
0.02,0.040000000000000001,0.059999999999999998,0.16766178779308283
0.02,0.040000000000000001,0.070000000000000007,0.78920329942241574
0.02,0.040000000000000001,0.080000000000000002,0.2456148364943905
0.02,0.040000000000000001,0.089999999999999997,0.70412357281947313
0.02,0.040000000000000001,0.10000000000000001,0.33501055025039922
0.02,0.050000000000000003,0.0,0.075928183904848123
0.02,0.050000000000000003,0.01,0.083053629844693944
0.02,0.050000000000000003,0.02,0.9111896177969806
0.02,0.050000000000000003,0.029999999999999999,0.10587891788139991
0.02,0.050000000000000003,0.040000000000000001,0.86204022351979592
0.02,0.050000000000000003,0.050000000000000003,0.83383470085594957
0.02,0.050000000000000003,0.059999999999999998,0.18924098726371361
0.02,0.050000000000000003,0.070000000000000007,0.76411658526081017
0.02,0.050000000000000003,0.080000000000000002,0.26559840048382366
0.02,0.050000000000000003,0.089999999999999997,0.68056422189102739
0.02,0.050000000000000003,0.10000000000000001,0.35354288222211144
0.02,0.059999999999999998,0.0,0.10485474183899109
0.02,0.059999999999999998,0.01,0.11183443798398028
0.02,0.059999999999999998,0.02,0.88250795849500119
0.02,0.059999999999999998,0.029999999999999999,0.13402439853948619
0.02,0.059999999999999998,0.040000000000000001,0.83796711370460664
0.02,0.059999999999999998,0.050000000000000003,0.81045134510220629
0.02,0.059999999999999998,0.059999999999999998,0.21502730949129281
0.02,0.059999999999999998,0.070000000000000007,0.74256353955259191
0.02,0.059999999999999998,0.080000000000000002,0.28952944983626927
0.02,0.059999999999999998,0.089999999999999997,0.6613962691015961
0.02,0.059999999999999998,0.10000000000000001,0.37564914773240027
0.02,0.070000000000000007,0.0,0.13632735894792763
0.02,0.070000000000000007,0.01,0.14315428891782941
0.02,0.070000000000000007,0.02,0.85135583844612561
0.02,0.070000000000000007,0.029999999999999999,0.16493068914070452
0.02,0.070000000000000007,0.040000000000000001,0.81061043581633407
0.02,0.070000000000000007,0.050000000000000003,0.78380735290402592
0.02,0.070000000000000007,0.059999999999999998,0.24376362100814106
0.02,0.070000000000000007,0.070000000000000007,0.71811675901420335
0.02,0.070000000000000007,0.080000000000000002,0.31593094345245998
0.02,0.070000000000000007,0.089999999999999997,0.63873771146360159
0.02,0.070000000000000007,0.10000000000000001,0.39944182638966169
0.02,0.080000000000000002,0.0,0.17182953397087264
0.02,0.080000000000000002,0.01,0.17847081349603008
0.02,0.080000000000000002,0.02,0.81614714531433707
0.02,0.080000000000000002,0.029999999999999999,0.19962640630911407
0.02,0.080000000000000002,0.040000000000000001,0.77631694788624861
0.02,0.080000000000000002,0.050000000000000003,0.75042685586430125
0.02,0.080000000000000002,0.059999999999999998,0.27605557491365668
0.02,0.080000000000000002,0.070000000000000007,0.68666190316231523
0.02,0.080000000000000002,0.080000000000000002,0.34598988246418205
0.02,0.080000000000000002,0.089999999999999997,0.60992552526831778
0.02,0.080000000000000002,0.10000000000000001,0.42708068580703501
0.02,0.089999999999999997,0.0,0.20984144577517339
0.02,0.089999999999999997,0.01,0.21637909280219117
0.02,0.089999999999999997,0.02,0.77836038959858922
0.02,0.089999999999999997,0.029999999999999999,0.23698895091090177
0.02,0.089999999999999997,0.040000000000000001,0.73975103450167146
0.02,0.089999999999999997,0.050000000000000003,0.71450720978974191
0.02,0.089999999999999997,0.059999999999999998,0.68897363642733789
0.02,0.089999999999999997,0.070000000000000007,0.65295208688251394
0.02,0.089999999999999997,0.080000000000000002,0.37879057286060736
0.02,0.089999999999999997,0.089999999999999997,0.57903879637200328
0.02,0.089999999999999997,0.10000000000000001,0.45710814592289911
0.02,0.10000000000000001,0.0,0.24979329997349406
0.02,0.10000000000000001,0.01,0.25618795766133046
0.02,0.10000000000000001,0.02,0.73672549694506095
0.02,0.10000000000000001,0.029999999999999999,0.27628452123271002
0.02,0.10000000000000001,0.040000000000000001,0.70122842955752607
0.02,0.10000000000000001,0.050000000000000003,0.67679291104505801
0.02,0.10000000000000001,0.059999999999999998,0.3482257326370834
0.02,0.10000000000000001,0.070000000000000007,0.61735890330720589
0.02,0.10000000000000001,0.080000000000000002,0.41329882239733245
0.02,0.10000000000000001,0.089999999999999997,0.54574953657254743
0.02,0.10000000000000001,0.10000000000000001,0.48864737809794806
0.029999999999999999,0.0,0.0,0.017692746953387836
0.029999999999999999,0.0,0.01,0.025076060657492936
0.029999999999999999,0.0,0.02,0.031149076489136007
0.029999999999999999,0.0,0.029999999999999999,0.049074754068039773
0.029999999999999999,0.0,0.040000000000000001,0.072068158431104465
0.029999999999999999,0.0,0.050000000000000003,0.10192983587761624
0.029999999999999999,0.0,0.059999999999999998,0.13687762974611542
0.029999999999999999,0.0,0.070000000000000007,0.17482957154488135
0.029999999999999999,0.0,0.080000000000000002,0.21654242812617386
0.029999999999999999,0.0,0.089999999999999997,0.26150218012462284
0.029999999999999999,0.0,0.10000000000000001,0.30768945900487649
0.029999999999999999,0.01,0.0,0.023419214646842625
0.029999999999999999,0.01,0.01,0.030798228571553277
0.029999999999999999,0.01,0.02,0.036870663586920711
0.029999999999999999,0.01,0.029999999999999999,0.054717469712486533
0.029999999999999999,0.01,0.040000000000000001,0.077631708872075475
0.029999999999999999,0.01,0.050000000000000003,0.10736303065192797
0.029999999999999999,0.01,0.059999999999999998,0.14215512120909155
0.029999999999999999,0.01,0.070000000000000007,0.17995798878871316
0.029999999999999999,0.01,0.080000000000000002,0.22146969226582011
0.029999999999999999,0.01,0.089999999999999997,0.26631036443846862
0.029999999999999999,0.01,0.10000000000000001,0.31235857448835042
0.029999999999999999,0.02,0.0,0.028246485233276997
0.029999999999999999,0.02,0.01,0.035624918584448738
0.029999999999999999,0.02,0.02,0.041660888071835045
0.029999999999999999,0.02,0.029999999999999999,0.059507219275979871
0.029999999999999999,0.02,0.040000000000000001,0.082277507653713888
0.029999999999999999,0.02,0.050000000000000003,0.11183947399476894
0.029999999999999999,0.02,0.059999999999999998,0.14653252682512383
0.029999999999999999,0.02,0.070000000000000007,0.18416855345135083
0.029999999999999999,0.02,0.080000000000000002,0.22557094901876282
0.029999999999999999,0.02,0.089999999999999997,0.2702999088641011
0.029999999999999999,0.02,0.10000000000000001,0.31617281956717258
0.029999999999999999,0.029999999999999999,0.0,0.042604802402928577
0.029999999999999999,0.029999999999999999,0.01,0.049904364004919745
0.029999999999999999,0.029999999999999999,0.02,0.055939858769507057
0.029999999999999999,0.029999999999999999,0.029999999999999999,0.073447970449347047
0.029999999999999999,0.029999999999999999,0.040000000000000001,0.096054631871790641
0.029999999999999999,0.029999999999999999,0.050000000000000003,0.12519196960355911
0.029999999999999999,0.029999999999999999,0.059999999999999998,0.15937195256761605
0.029999999999999999,0.029999999999999999,0.070000000000000007,0.19675879273753502
0.029999999999999999,0.029999999999999999,0.080000000000000002,0.23768501583019228
0.029999999999999999,0.029999999999999999,0.089999999999999997,0.2820201143022984
0.029999999999999999,0.029999999999999999,0.10000000000000001,0.32756858286025559
0.029999999999999999,0.040000000000000001,0.0,0.060849038721573122
0.029999999999999999,0.040000000000000001,0.01,0.068069435324315364
0.029999999999999999,0.040000000000000001,0.02,0.073960979357144171
0.029999999999999999,0.040000000000000001,0.029999999999999999,0.091305463840413284
0.029999999999999999,0.040000000000000001,0.040000000000000001,0.11316741934405559
0.029999999999999999,0.040000000000000001,0.050000000000000003,0.14199239737589678
0.029999999999999999,0.040000000000000001,0.059999999999999998,0.17569669213467817
0.029999999999999999,0.040000000000000001,0.070000000000000007,0.21224673032398264
0.029999999999999999,0.040000000000000001,0.080000000000000002,0.25284130082987483
0.029999999999999999,0.040000000000000001,0.089999999999999997,0.29659363669570532
0.029999999999999999,0.040000000000000001,0.10000000000000001,0.34148050876409797
0.029999999999999999,0.050000000000000003,0.0,0.084936114504162663
0.029999999999999999,0.050000000000000003,0.01,0.092012677436937182
0.029999999999999999,0.050000000000000003,0.02,0.097734865964918469
0.029999999999999999,0.050000000000000003,0.029999999999999999,0.11466543117446056
0.029999999999999999,0.050000000000000003,0.040000000000000001,0.13621502604076066
0.029999999999999999,0.050000000000000003,0.050000000000000003,0.16413055924019587
0.029999999999999999,0.050000000000000003,0.059999999999999998,0.19724406507348988
0.029999999999999999,0.050000000000000003,0.070000000000000007,0.23311198044328299
0.029999999999999999,0.050000000000000003,0.080000000000000002,0.27282438090986844
0.029999999999999999,0.050000000000000003,0.089999999999999997,0.31590791876218877
0.029999999999999999,0.050000000000000003,0.10000000000000001,0.36001327663910626
0.029999999999999999,0.059999999999999998,0.0,0.1135375605548478
0.029999999999999999,0.059999999999999998,0.01,0.12047189849260977
0.029999999999999999,0.059999999999999998,0.02,0.12609503415566417
0.029999999999999999,0.059999999999999998,0.029999999999999999,0.14250156813117745
0.029999999999999999,0.059999999999999998,0.040000000000000001,0.16357573263173586
0.029999999999999999,0.059999999999999998,0.050000000000000003,0.19092876605670753
0.029999999999999999,0.059999999999999998,0.059999999999999998,0.22284301637501039
0.029999999999999999,0.059999999999999998,0.070000000000000007,0.2582067461010053
0.029999999999999999,0.059999999999999998,0.080000000000000002,0.29675421209508196
0.029999999999999999,0.059999999999999998,0.089999999999999997,0.33866606388896497
0.029999999999999999,0.059999999999999998,0.10000000000000001,0.38211871185879415
0.029999999999999999,0.070000000000000007,0.0,0.14480485169285437
0.029999999999999999,0.070000000000000007,0.01,0.1515854516754799
0.029999999999999999,0.070000000000000007,0.02,0.1570423581580149
0.029999999999999999,0.070000000000000007,0.029999999999999999,0.17320979561514252
0.029999999999999999,0.070000000000000007,0.040000000000000001,0.19344172984498711
0.029999999999999999,0.070000000000000007,0.050000000000000003,0.22011068522790914
0.029999999999999999,0.070000000000000007,0.059999999999999998,0.25152108485634994
0.029999999999999999,0.070000000000000007,0.070000000000000007,0.28531230184811135
0.029999999999999999,0.070000000000000007,0.080000000000000002,0.32317117111810628
0.029999999999999999,0.070000000000000007,0.089999999999999997,0.36408803242038507
0.029999999999999999,0.070000000000000007,0.10000000000000001,0.40589629789438147
0.029999999999999999,0.080000000000000002,0.0,0.18001045384532002
0.029999999999999999,0.080000000000000002,0.01,0.18660246315737203
0.029999999999999999,0.080000000000000002,0.02,0.19195198326753501
0.029999999999999999,0.080000000000000002,0.029999999999999999,0.20760352646043592
0.029999999999999999,0.080000000000000002,0.040000000000000001,0.22749994971350032
0.029999999999999999,0.080000000000000002,0.050000000000000003,0.25325723526175825
0.029999999999999999,0.080000000000000002,0.059999999999999998,0.28355944706086322
0.029999999999999999,0.080000000000000002,0.070000000000000007,0.31667772844354297
0.029999999999999999,0.080000000000000002,0.080000000000000002,0.35304849838675806
0.029999999999999999,0.080000000000000002,0.089999999999999997,0.39289855232802456
0.029999999999999999,0.080000000000000002,0.10000000000000001,0.43354287936827091
0.029999999999999999,0.089999999999999997,0.0,0.21779176499011768
0.029999999999999999,0.089999999999999997,0.01,0.22427175719949025
0.029999999999999999,0.089999999999999997,0.02,0.2294998422109554
0.029999999999999999,0.089999999999999997,0.029999999999999999,0.24472977545297556
0.029999999999999999,0.089999999999999997,0.040000000000000001,0.26402828193417677
0.029999999999999999,0.089999999999999997,0.050000000000000003,0.2891037338334182
0.029999999999999999,0.089999999999999997,0.059999999999999998,0.31826788413441115
0.029999999999999999,0.089999999999999997,0.070000000000000007,0.35038620444530971
0.029999999999999999,0.089999999999999997,0.080000000000000002,0.38570480308642613
0.029999999999999999,0.089999999999999997,0.089999999999999997,0.42380606684767691
0.029999999999999999,0.089999999999999997,0.10000000000000001,0.46349985514038106
0.029999999999999999,0.10000000000000001,0.0,0.2574896509061983
0.029999999999999999,0.10000000000000001,0.01,0.2638381010874763
